Indicator,Location,Coverage_Type,Race_Ethnicity,Timeframe,Data_Type,Data,MOE
17,Illinois,Public,White,2013,Percent,0.26001,0.00383
17,Illinois,Public,White,2013,Number,2077113,NA
17,Illinois,Uninsured,White,2013,Percent,0.08057,0.003566
17,Illinois,Uninsured,White,2013,Number,643600,NA
17,Illinois,Employer,African-American / Black,2014,Number,674257,NA
17,Illinois,Employer,African-American / Black,2014,Percent,0.38337,0.01492
17,Illinois,Individual,African-American / Black,2014,Number,56615,NA
17,Illinois,Individual,African-American / Black,2014,Percent,0.03219,0.00458
17,Illinois,Insured,African-American / Black,2014,Number,1536533,NA
17,Illinois,Insured,African-American / Black,2014,Percent,0.87365,0.00716
17,Illinois,Medicaid/CHIP,African-American / Black,2014,Percent,0.32376,0.012755
17,Illinois,Medicaid/CHIP,African-American / Black,2014,Number,569419,NA
17,Illinois,Medicare,African-American / Black,2014,Percent,0.13432,0.004978
17,Illinois,Medicare,African-American / Black,2014,Number,236242,NA
17,Illinois,Private,African-American / Black,2014,Percent,0.41556,0.014464
17,Illinois,Private,African-American / Black,2014,Number,730872,NA
17,Illinois,Public,African-American / Black,2014,Number,805661,NA
17,Illinois,Public,African-American / Black,2014,Percent,0.45809,0.013245
17,Illinois,Uninsured,African-American / Black,2014,Percent,0.12635,0.00716
17,Illinois,Uninsured,African-American / Black,2014,Number,222212,NA
17,Illinois,Employer,American Indian / Alaska Native,2014,Percent,0.50097,0.13971
17,Illinois,Employer,American Indian / Alaska Native,2014,Number,7503,NA
17,Illinois,Individual,American Indian / Alaska Native,2014,Percent,0.03312,0.040472
17,Illinois,Individual,American Indian / Alaska Native,2014,Number,496,NA
17,Illinois,Insured,American Indian / Alaska Native,2014,Percent,0.8933,0.097405
17,Illinois,Insured,American Indian / Alaska Native,2014,Number,13379,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2014,Number,2667,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2014,Percent,0.17807,0.114002
17,Illinois,Medicare,American Indian / Alaska Native,2014,Percent,0.18114,0.077203
17,Illinois,Medicare,American Indian / Alaska Native,2014,Number,2713,NA
17,Illinois,Private,American Indian / Alaska Native,2014,Number,7999,NA
17,Illinois,Private,American Indian / Alaska Native,2014,Percent,0.53409,0.141746
17,Illinois,Public,American Indian / Alaska Native,2014,Percent,0.35922,0.114682
17,Illinois,Public,American Indian / Alaska Native,2014,Number,5380,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2014,Percent,0.1067,0.097405
17,Illinois,Uninsured,American Indian / Alaska Native,2014,Number,1598,NA
17,Illinois,Employer,Asian,2014,Percent,0.57448,0.021753
17,Illinois,Employer,Asian,2014,Number,377173,NA
17,Illinois,Individual,Asian,2014,Number,78082,NA
17,Illinois,Individual,Asian,2014,Percent,0.11893,0.01486
17,Illinois,Insured,Asian,2014,Percent,0.89706,0.014281
17,Illinois,Insured,Asian,2014,Number,588963,NA
17,Illinois,Medicaid/CHIP,Asian,2014,Number,65793,NA
17,Illinois,Medicaid/CHIP,Asian,2014,Percent,0.10021,0.013471
17,Illinois,Medicare,Asian,2014,Percent,0.10344,0.006749
17,Illinois,Medicare,Asian,2014,Number,67915,NA
17,Illinois,Private,Asian,2014,Number,455255,NA
17,Illinois,Private,Asian,2014,Percent,0.69341,0.021051
17,Illinois,Public,Asian,2014,Number,133708,NA
17,Illinois,Public,Asian,2014,Percent,0.20365,0.015472
17,Illinois,Uninsured,Asian,2014,Percent,0.10294,0.014281
17,Illinois,Uninsured,Asian,2014,Number,67584,NA
17,Illinois,Employer,Hispanic / Latino,2014,Number,915898,NA
17,Illinois,Employer,Hispanic / Latino,2014,Percent,0.42855,0.015792
17,Illinois,Individual,Hispanic / Latino,2014,Number,71305,NA
17,Illinois,Individual,Hispanic / Latino,2014,Percent,0.03336,0.004555
17,Illinois,Insured,Hispanic / Latino,2014,Percent,0.79084,0.011205
17,Illinois,Insured,Hispanic / Latino,2014,Number,1690173,NA
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2014,Number,580605,NA
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2014,Percent,0.27167,0.011008
17,Illinois,Medicare,Hispanic / Latino,2014,Number,122365,NA
17,Illinois,Medicare,Hispanic / Latino,2014,Percent,0.05725,0.003555
17,Illinois,Private,Hispanic / Latino,2014,Number,987203,NA
17,Illinois,Private,Hispanic / Latino,2014,Percent,0.46191,0.015684
17,Illinois,Public,Hispanic / Latino,2014,Percent,0.32892,0.011607
17,Illinois,Public,Hispanic / Latino,2014,Number,702970,NA
17,Illinois,Uninsured,Hispanic / Latino,2014,Percent,0.20916,0.011205
17,Illinois,Uninsured,Hispanic / Latino,2014,Number,447026,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2014,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2014,Percent,NA,NA
17,Illinois,Employer,Other / Multiple Races,2014,Number,125019,NA
17,Illinois,Employer,Other / Multiple Races,2014,Percent,0.56106,0.035697
17,Illinois,Individual,Other / Multiple Races,2014,Number,13777,NA
17,Illinois,Individual,Other / Multiple Races,2014,Percent,0.06183,0.015341
17,Illinois,Insured,Other / Multiple Races,2014,Percent,0.91605,0.015774
17,Illinois,Insured,Other / Multiple Races,2014,Number,204120,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2014,Number,48645,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2014,Percent,0.21831,0.032229
17,Illinois,Medicare,Other / Multiple Races,2014,Percent,0.07485,0.013399
17,Illinois,Medicare,Other / Multiple Races,2014,Number,16679,NA
17,Illinois,Private,Other / Multiple Races,2014,Number,138796,NA
17,Illinois,Private,Other / Multiple Races,2014,Percent,0.62289,0.035241
17,Illinois,Public,Other / Multiple Races,2014,Percent,0.29316,0.03179
17,Illinois,Public,Other / Multiple Races,2014,Number,65324,NA
17,Illinois,Uninsured,Other / Multiple Races,2014,Percent,0.08395,0.015774
17,Illinois,Uninsured,Other / Multiple Races,2014,Number,18706,NA
17,Illinois,Employer,White,2014,Percent,0.59454,0.005374
17,Illinois,Employer,White,2014,Number,4711608,NA
17,Illinois,Individual,White,2014,Number,572445,NA
17,Illinois,Individual,White,2014,Percent,0.07223,0.002955
17,Illinois,Insured,White,2014,Percent,0.93816,0.002853
17,Illinois,Insured,White,2014,Number,7434744,NA
17,Illinois,Medicaid/CHIP,White,2014,Percent,0.08798,0.003399
17,Illinois,Medicaid/CHIP,White,2014,Number,697213,NA
17,Illinois,Medicare,White,2014,Number,1453478,NA
17,Illinois,Medicare,White,2014,Percent,0.18341,0.001393
17,Illinois,Private,White,2014,Percent,0.66678,0.00453
17,Illinois,Private,White,2014,Number,5284053,NA
17,Illinois,Public,White,2014,Percent,0.27139,0.003598
17,Illinois,Public,White,2014,Number,2150691,NA
17,Illinois,Uninsured,White,2014,Percent,0.06184,0.002853
17,Illinois,Uninsured,White,2014,Number,490040,NA
17,Illinois,Employer,African-American / Black,2015,Percent,0.40693,0.013573
17,Illinois,Employer,African-American / Black,2015,Number,715671,NA
17,Illinois,Individual,African-American / Black,2015,Number,67414,NA
17,Illinois,Individual,African-American / Black,2015,Percent,0.03833,0.00398
17,Illinois,Insured,African-American / Black,2015,Number,1622369,NA
17,Illinois,Insured,African-American / Black,2015,Percent,0.92248,0.007171
17,Illinois,Medicaid/CHIP,African-American / Black,2015,Number,588512,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2015,Percent,0.33463,0.013857
17,Illinois,Medicare,African-American / Black,2015,Percent,0.14259,0.004481
17,Illinois,Medicare,African-American / Black,2015,Number,250772,NA
17,Illinois,Private,African-American / Black,2015,Number,783085,NA
17,Illinois,Private,African-American / Black,2015,Percent,0.44526,0.013978
17,Illinois,Public,African-American / Black,2015,Percent,0.47722,0.013698
17,Illinois,Public,African-American / Black,2015,Number,839284,NA
17,Illinois,Uninsured,African-American / Black,2015,Percent,0.07752,0.007171
17,Illinois,Uninsured,African-American / Black,2015,Number,136340,NA
17,Illinois,Employer,American Indian / Alaska Native,2015,Number,8107,NA
17,Illinois,Employer,American Indian / Alaska Native,2015,Percent,0.60677,0.107799
17,Illinois,Individual,American Indian / Alaska Native,2015,Percent,0.08136,0.066248
17,Illinois,Individual,American Indian / Alaska Native,2015,Number,1087,NA
17,Illinois,Insured,American Indian / Alaska Native,2015,Number,13167,NA
17,Illinois,Insured,American Indian / Alaska Native,2015,Percent,0.98548,0.018702
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2015,Number,1813,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2015,Percent,0.13569,0.070462
17,Illinois,Medicare,American Indian / Alaska Native,2015,Percent,0.16166,0.068808
17,Illinois,Medicare,American Indian / Alaska Native,2015,Number,2160,NA
17,Illinois,Private,American Indian / Alaska Native,2015,Percent,0.68812,0.091388
17,Illinois,Private,American Indian / Alaska Native,2015,Number,9194,NA
17,Illinois,Public,American Indian / Alaska Native,2015,Percent,0.29736,0.091103
17,Illinois,Public,American Indian / Alaska Native,2015,Number,3973,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2015,Number,NA,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2015,Percent,NA,NA
17,Illinois,Employer,Asian,2015,Percent,0.583,0.018716
17,Illinois,Employer,Asian,2015,Number,388132,NA
17,Illinois,Individual,Asian,2015,Number,75645,NA
17,Illinois,Individual,Asian,2015,Percent,0.11362,0.013673
17,Illinois,Insured,Asian,2015,Percent,0.92211,0.011739
17,Illinois,Insured,Asian,2015,Number,613897,NA
17,Illinois,Medicaid/CHIP,Asian,2015,Percent,0.11661,0.013951
17,Illinois,Medicaid/CHIP,Asian,2015,Number,77635,NA
17,Illinois,Medicare,Asian,2015,Number,72485,NA
17,Illinois,Medicare,Asian,2015,Percent,0.10888,0.007234
17,Illinois,Private,Asian,2015,Number,463777,NA
17,Illinois,Private,Asian,2015,Percent,0.69662,0.016272
17,Illinois,Public,Asian,2015,Percent,0.22549,0.01477
17,Illinois,Public,Asian,2015,Number,150120,NA
17,Illinois,Uninsured,Asian,2015,Percent,0.07789,0.011739
17,Illinois,Uninsured,Asian,2015,Number,51857,NA
17,Illinois,Employer,Hispanic / Latino,2015,Number,917119,NA
17,Illinois,Employer,Hispanic / Latino,2015,Percent,0.42535,0.016759
17,Illinois,Individual,Hispanic / Latino,2015,Percent,0.04126,0.005538
17,Illinois,Individual,Hispanic / Latino,2015,Number,88954,NA
17,Illinois,Insured,Hispanic / Latino,2015,Number,1779641,NA
17,Illinois,Insured,Hispanic / Latino,2015,Percent,0.82538,0.008838
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2015,Number,645558,NA
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2015,Percent,0.2994,0.012807
17,Illinois,Medicare,Hispanic / Latino,2015,Percent,0.05937,0.003077
17,Illinois,Medicare,Hispanic / Latino,2015,Number,128010,NA
17,Illinois,Private,Hispanic / Latino,2015,Percent,0.46661,0.016424
17,Illinois,Private,Hispanic / Latino,2015,Number,1006073,NA
17,Illinois,Public,Hispanic / Latino,2015,Number,773568,NA
17,Illinois,Public,Hispanic / Latino,2015,Percent,0.35877,0.013081
17,Illinois,Uninsured,Hispanic / Latino,2015,Number,376503,NA
17,Illinois,Uninsured,Hispanic / Latino,2015,Percent,0.17462,0.008838
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2015,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2015,Percent,NA,NA
17,Illinois,Employer,Other / Multiple Races,2015,Number,137753,NA
17,Illinois,Employer,Other / Multiple Races,2015,Percent,0.57287,0.037581
17,Illinois,Individual,Other / Multiple Races,2015,Number,19412,NA
17,Illinois,Individual,Other / Multiple Races,2015,Percent,0.08073,0.019827
17,Illinois,Insured,Other / Multiple Races,2015,Number,232259,NA
17,Illinois,Insured,Other / Multiple Races,2015,Percent,0.96589,0.013386
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2015,Percent,0.24778,0.032646
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2015,Number,59581,NA
17,Illinois,Medicare,Other / Multiple Races,2015,Percent,0.06451,0.015554
17,Illinois,Medicare,Other / Multiple Races,2015,Number,15513,NA
17,Illinois,Private,Other / Multiple Races,2015,Number,157165,NA
17,Illinois,Private,Other / Multiple Races,2015,Percent,0.6536,0.036426
17,Illinois,Public,Other / Multiple Races,2015,Percent,0.31229,0.034798
17,Illinois,Public,Other / Multiple Races,2015,Number,75094,NA
17,Illinois,Uninsured,Other / Multiple Races,2015,Percent,0.03411,0.013386
17,Illinois,Uninsured,Other / Multiple Races,2015,Number,8203,NA
17,Illinois,Employer,White,2015,Percent,0.59715,0.005313
17,Illinois,Employer,White,2015,Number,4694207,NA
17,Illinois,Individual,White,2015,Number,617476,NA
17,Illinois,Individual,White,2015,Percent,0.07855,0.003248
17,Illinois,Insured,White,2015,Percent,0.95929,0.002519
17,Illinois,Insured,White,2015,Number,7540960,NA
17,Illinois,Medicaid/CHIP,White,2015,Percent,0.09643,0.003784
17,Illinois,Medicaid/CHIP,White,2015,Number,758067,NA
17,Illinois,Medicare,White,2015,Percent,0.18715,0.001327
17,Illinois,Medicare,White,2015,Number,1471210,NA
17,Illinois,Private,White,2015,Number,5311683,NA
17,Illinois,Private,White,2015,Percent,0.6757,0.004633
17,Illinois,Public,White,2015,Percent,0.28359,0.004082
17,Illinois,Public,White,2015,Number,2229277,NA
17,Illinois,Uninsured,White,2015,Percent,0.04071,0.002519
17,Illinois,Uninsured,White,2015,Number,320048,NA
17,Illinois,Employer,African-American / Black,2016,Percent,0.41293,0.013624
17,Illinois,Employer,African-American / Black,2016,Number,718764,NA
17,Illinois,Individual,African-American / Black,2016,Percent,0.03782,0.005807
17,Illinois,Individual,African-American / Black,2016,Number,65833,NA
17,Illinois,Insured,African-American / Black,2016,Percent,0.93213,0.00662
17,Illinois,Insured,African-American / Black,2016,Number,1622492,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2016,Number,581373,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2016,Percent,0.334,0.012841
17,Illinois,Medicare,African-American / Black,2016,Number,256522,NA
17,Illinois,Medicare,African-American / Black,2016,Percent,0.14737,0.003929
17,Illinois,Private,African-American / Black,2016,Percent,0.45076,0.014591
17,Illinois,Private,African-American / Black,2016,Number,784597,NA
17,Illinois,Public,African-American / Black,2016,Number,837895,NA
17,Illinois,Public,African-American / Black,2016,Percent,0.48138,0.013753
17,Illinois,Uninsured,African-American / Black,2016,Percent,0.06787,0.00662
17,Illinois,Uninsured,African-American / Black,2016,Number,118131,NA
17,Illinois,Employer,American Indian / Alaska Native,2016,Percent,0.44015,0.102174
17,Illinois,Employer,American Indian / Alaska Native,2016,Number,5670,NA
17,Illinois,Individual,American Indian / Alaska Native,2016,Percent,0.0378,0.035346
17,Illinois,Individual,American Indian / Alaska Native,2016,Number,487,NA
17,Illinois,Insured,American Indian / Alaska Native,2016,Number,11158,NA
17,Illinois,Insured,American Indian / Alaska Native,2016,Percent,0.86617,0.080776
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2016,Percent,0.18941,0.078464
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2016,Number,2440,NA
17,Illinois,Medicare,American Indian / Alaska Native,2016,Percent,0.1988,0.073192
17,Illinois,Medicare,American Indian / Alaska Native,2016,Number,2561,NA
17,Illinois,Private,American Indian / Alaska Native,2016,Percent,0.47795,0.097586
17,Illinois,Private,American Indian / Alaska Native,2016,Number,6157,NA
17,Illinois,Public,American Indian / Alaska Native,2016,Percent,0.38822,0.090204
17,Illinois,Public,American Indian / Alaska Native,2016,Number,5001,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2016,Percent,0.13383,0.080777
